tranco_id,domain,categories,trust,status_code,crux_code,main_category
9647,naturabuy.fr,Auction|Weapons,Minimal Risk,200,200,Security Risks
9648,samarth.edu.in,Education/Reference,Minimal Risk,200,200,Education
9649,buchstaben.com,Education/Reference,Minimal Risk,200,200,Education
9650,finya.de,Dating/Personals,Minimal Risk,200,200,Adult
9653,flashscore.sk,Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9654,buddy4study.com,Blogs/Wikis|Education/Reference,Minimal Risk,200,200,Education
9656,zecpro.com,,Unverified,301,200,Other
9657,bongdanet.co,Sports,Minimal Risk,301,200,Entertainment
9659,33win.com,Parked Domain,Unverified,200,200,Web Infrastructure
9660,premierbet.co.ao,Gambling,Minimal Risk,301,200,Gambling
9661,vidmate-official.com,,Medium Risk,200,200,Other
9666,microworkers.com,Job Search,Minimal Risk,200,200,Business & Finance
9667,learncbse.in,Blogs/Wikis|Education/Reference,Minimal Risk,200,200,Education
9668,clashofclans-layouts.com,Games,Minimal Risk,200,200,Entertainment
9670,bombuj.si,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9672,mobiledokan.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
9673,minhngoc.net.vn,Business,Minimal Risk,200,200,Business & Finance
9674,fringster.com,Mobile Phone,Minimal Risk,200,200,Technology
9675,pi7.org,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
9676,loteriadehoy.com,Gambling,Minimal Risk,200,200,Gambling
9677,bloomingdales.com,Email Sender|Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9678,zeturf.fr,Gambling,Minimal Risk,301,200,Gambling
9679,ocn.ne.jp,Business|Internet Services|Portal Sites,Minimal Risk,200,200,Business & Finance
9682,search-io.com,Search Engines,Minimal Risk,200,200,Web Infrastructure
9684,nagad88a.com,Gambling,Minimal Risk,301,200,Gambling
9685,albumaty.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
9686,seiska.fi,General News,Minimal Risk,200,200,News & Media
9689,funplus.com,Games,Minimal Risk,200,200,Entertainment
9690,japanesebeauties.one,Pornography,Minimal Risk,200,200,Adult
9691,loteriasdominicanas.com,Gambling Related,Minimal Risk,200,200,Gambling
9692,ioe.vn,Education/Reference,Minimal Risk,302,200,Education
9693,leckerschmecker.me,Restaurants,Minimal Risk,200,200,Lifestyle
9696,zalando.com,Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9697,cambridgeone.org,Education/Reference,Minimal Risk,200,200,Education
9698,xhonline.click,,Unverified,200,200,Other
9700,kotsovolos.gr,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9704,obramat.es,Business,Minimal Risk,302,200,Business & Finance
9705,pgsgames.games,,Unverified,200,200,Other
9706,physicsandmathstutor.com,Education/Reference,Minimal Risk,200,200,Education
9709,mobiledokan.co,Mobile Phone,Minimal Risk,200,200,Technology
9710,promart.pe,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
9711,rosszlanyok.hu,Pornography,Minimal Risk,200,200,Adult
9713,lupoporno.com,Pornography,Unverified,200,200,Adult
9714,teachoo.com,Education/Reference,Minimal Risk,200,200,Education
9715,servel.cl,Government/Military,Minimal Risk,200,200,Government
9717,acesso.gov.pt,Government/Military,Minimal Risk,200,200,Government
9720,plovdiv24.bg,Portal Sites,Minimal Risk,200,200,Web Infrastructure
9721,maynoe.com,,Unverified,200,200,Other
9722,xdate.ch,Pornography,Minimal Risk,200,200,Adult
9726,animevietsub.show,Illegal Software|Streaming Media,Unverified,301,200,Security Risks
9729,mmsdose.live,Pornography,Unverified,200,200,Adult
9731,mangago.zone,Humor,Minimal Risk,200,200,Entertainment
9732,musics-mehr.com,Marketing/Merchandising,Minimal Risk,301,200,E-commerce
9733,bank.sbi,Finance,Minimal Risk,301,200,Business & Finance
9736,jadwalnonton.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9737,agones.gr,Gambling Related|Sports,Minimal Risk,200,200,Gambling
9739,livescore.mobi,Sports,Minimal Risk,200,200,Entertainment
9740,f8beta2.com,Gambling,Minimal Risk,200,200,Gambling
9744,loilonote.app,Education/Reference,Minimal Risk,303,200,Education
9745,manhuaplus.org,Entertainment/Recreation/Hobbies,Minimal Risk,302,200,Entertainment
9747,qvc.jp,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9749,libramemoria.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
9753,pornktube.com,Pornography,Minimal Risk,200,200,Adult
9754,motortrend.com,Email Sender|Motor Vehicles,Minimal Risk,200,200,Lifestyle
9755,sbb.rs,Internet Services,Minimal Risk,200,200,Technology
9758,eprocure.gov.bd,Government/Military,Minimal Risk,200,200,Government
9762,youriptoday.com,Anonymizers,Unverified,200,200,Web Infrastructure
9764,nu.or.id,General News|Major Global Religions,Minimal Risk,200,200,News & Media
9766,bazar.bg,Auction,Minimal Risk,200,200,E-commerce
9767,yourdictionary.com,Education/Reference,Minimal Risk,200,200,Education
9768,abozeb.com,Pornography,Minimal Risk,200,200,Adult
9769,fattoincasadabenedetta.it,Blogs/Wikis,Minimal Risk,301,200,Social & Communication
9770,prajavani.net,General News,Minimal Risk,200,200,News & Media
9771,skool.com,Education/Reference|Email Sender,Minimal Risk,200,200,Education
9772,fcf.cat,Sports,Minimal Risk,200,200,Entertainment
9774,myna.go.jp,Government/Military,Minimal Risk,302,200,Government
9776,speed-manga.net,Humor,Minimal Risk,200,200,Entertainment
9777,limo.media,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
9778,8k8app11.com,Web Ads,Minimal Risk,200,200,Web Infrastructure
9779,vegoutmag.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9780,fastvideosave.net,Software/Hardware,Minimal Risk,200,200,Technology
9781,nature.org,Email Sender|NonProfit Organizations/Advocacy Groups,Minimal Risk,301,200,Nonprofit & Religion
9783,pointi.jp,Marketing/Merchandising,Minimal Risk,302,200,E-commerce
9784,av-th.net,Pornography,Minimal Risk,301,200,Adult
9786,flashscore.pe,Sports,Minimal Risk,200,200,Entertainment
9787,ravenscans.com,Blogs/Wikis,Minimal Risk,301,200,Social & Communication
9792,betclic.ci,Web Ads,Minimal Risk,301,200,Web Infrastructure
9793,warau.jp,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9795,bundesregierung.de,Government/Military,Minimal Risk,301,200,Government
9796,tiktokio.net,Web Ads,Minimal Risk,200,200,Web Infrastructure
9797,apollo.io,Business,Minimal Risk,200,200,Business & Finance
9798,tubidy.cool,Illegal Software,Unverified,301,200,Security Risks
9799,investorgain.com,Stock Trading,Minimal Risk,200,200,Business & Finance
9800,up-manga.com,Web Ads,Minimal Risk,200,200,Web Infrastructure
9801,jobbmintatv.pro,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9802,gsuplementos.com.br,Pharmacy/Drugs,Minimal Risk,200,200,Health
9804,mobizil.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
9805,zistop.com,Games,Minimal Risk,200,200,Entertainment
9807,orange.es,Internet Services|Portal Sites,Minimal Risk,200,200,Technology
9809,escortsandbabes.com.au,Pornography,Minimal Risk,301,200,Adult
9811,eduvulcan.pl,Education/Reference,Minimal Risk,200,200,Education
9812,betpawa.co.zm,Gambling,Minimal Risk,200,200,Gambling
9813,kemnaker.go.id,Government/Military,Minimal Risk,200,200,Government
9814,betpawa.mw,Gambling,Minimal Risk,200,200,Gambling
9816,mgmresorts.com,Email Sender|Travel,Minimal Risk,301,200,Lifestyle
9818,canalturf.com,Gambling,Minimal Risk,200,200,Gambling
9819,miku-doujin.com,Pornography,Minimal Risk,200,200,Adult
9822,sarapbabe.com,PUPs|Pornography,Medium Risk,200,200,Adult
9823,primeriti.es,Fashion/Beauty,Minimal Risk,200,200,Lifestyle
9824,stylo.pk,Fashion/Beauty,Minimal Risk,200,200,Lifestyle
9826,solopornoitaliani.xxx,Pornography,Unverified,200,200,Adult
9827,workman.jp,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
9829,babu88.gold,,Unverified,200,200,Other
9831,aagag.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9835,udiseplus.gov.in,Education/Reference|Government/Military,Minimal Risk,200,200,Education
9836,betpk55.com,Gambling,Minimal Risk,200,200,Gambling
9840,etrain.info,Consumer Information,Minimal Risk,301,200,Lifestyle
9843,new88ok1.com,Gambling,Minimal Risk,200,200,Gambling
9844,9jarocks.net,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9845,uafix.net,Internet Services,Minimal Risk,200,200,Technology
9847,krakow.pl,Consumer Information,Minimal Risk,200,200,Lifestyle
9848,sportdafa.net,Gambling,Minimal Risk,301,200,Gambling
9849,futbolfantasy.com,Games|Sports,Minimal Risk,200,200,Entertainment
9851,3rabxn.com,Web Ads,Minimal Risk,200,200,Web Infrastructure
9852,alpha-hen.com,Internet Services,Minimal Risk,301,200,Technology
9855,iucn.org,NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Nonprofit & Religion
9856,studying.jp,Education/Reference,Minimal Risk,200,200,Education
9857,electrek.co,Technical/Business Forums,Minimal Risk,200,200,Technology
9859,johnpyeauctions.co.uk,Business,Minimal Risk,302,200,Business & Finance
9860,mangapark.io,Illegal Software,Unverified,200,200,Security Risks
9862,gamemania.co.ke,Gambling,Minimal Risk,301,200,Gambling
9863,mxtoolbox.com,Internet Services,Minimal Risk,200,200,Technology
9865,xnxxvideos.in,Pornography,Unverified,200,200,Adult
9867,vipbox.lc,Illegal Software,Unverified,200,200,Security Risks
9868,zellbury.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9870,tue.nl,Education/Reference,Minimal Risk,301,200,Education
9871,wfxs.tw,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9873,movieffm.net,Entertainment/Recreation/Hobbies,Minimal Risk,301,200,Entertainment
9876,hotpic.cc,Media Sharing,Minimal Risk,200,200,News & Media
9877,slow-manga.com,,Unverified,200,200,Other
9878,elektra.mx,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9881,limelight.pk,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9882,53.com,Email Sender|Financial Institutions,Minimal Risk,301,200,Business & Finance
9883,efootballhub.net,Sports,Minimal Risk,200,200,Entertainment
9884,zaiim.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
9885,chun2.com,Content Server,Minimal Risk,200,200,Web Infrastructure
9886,goctruyentranhvui17.com,Illegal Software,Unverified,301,200,Security Risks
9887,hianime.do,Illegal Software,Unverified,200,200,Security Risks
9890,hypebeast.com,Blogs/Wikis|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9891,arbada.net,Web Ads,Minimal Risk,200,200,Web Infrastructure
9892,celuapuestas.app,,Unverified,200,200,Other
9893,azeriseks.org,Pornography,Minimal Risk,200,200,Adult
9894,mendoza.edu.ar,Education/Reference,Minimal Risk,200,200,Education
9895,bizimhesap.com,Business,Minimal Risk,200,200,Business & Finance
9896,lotoven.com,Business|Marketing/Merchandising,Minimal Risk,200,200,E-commerce
9897,leaktube.net,Pornography,Minimal Risk,200,200,Adult
9898,autobild.de,Motor Vehicles,Minimal Risk,200,200,Lifestyle
9899,bisp.gov.pk,Government/Military,Minimal Risk,200,200,Government
9900,qu-ax.pro,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
9902,porno18.site,Pornography,Minimal Risk,200,200,Adult
9903,sangtacviet.app,Internet Services,Minimal Risk,200,200,Technology
9904,pas-mantap.fun,,Unverified,302,200,Other
9905,kurnik.pl,Games,Minimal Risk,200,200,Entertainment
9906,classificadosx.net,Pornography,Minimal Risk,301,200,Adult
9907,lihat-disini.fun,,Unverified,302,200,Other
9908,ruta1000.com.ar,Gambling,Minimal Risk,200,200,Gambling
9909,vivalocal.com,Auction,Minimal Risk,200,200,E-commerce
9912,xn--72ca1b0f3bvd2c.com,Pornography,Unverified,200,200,Adult
9915,nottingham.ac.uk,Education/Reference,Minimal Risk,200,200,Education
9916,ahindian.com,Pornography,Minimal Risk,200,200,Adult
9918,thenkiri.com,Illegal Software,Unverified,200,200,Security Risks
9921,kidtoys.site,Education/Reference,Minimal Risk,200,200,Education
9922,tumadouga.jp,Pornography,Minimal Risk,200,200,Adult
9924,dewafilm.xyz,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9925,guitarcenter.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9926,erotikchat4free.org,Pornography,Minimal Risk,200,200,Adult
9927,so-net.ne.jp,Business|Internet Services|Portal Sites,Minimal Risk,200,200,Business & Finance
9930,wcd.gov.in,Government/Military,Minimal Risk,200,200,Government
9931,pagalnew.com,Illegal Software,Unverified,200,200,Security Risks
9933,tamo.lt,Education/Reference,Minimal Risk,301,200,Education
9935,androidoyun.club,Games,Minimal Risk,301,200,Entertainment
9936,bokeptoket.com,,Unverified,200,200,Other
9939,hotosena.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9941,fsiblog.cc,Pornography|Web Ads,Unverified,200,200,Adult
9942,yggtorrent.top,Entertainment/Recreation/Hobbies,Minimal Risk,301,200,Entertainment
9943,mzansipornvideos.com,Pornography,Minimal Risk,200,200,Adult
9945,dizy.com,Education/Reference,Minimal Risk,200,200,Education
9949,soccervital.com,Gambling,Minimal Risk,200,200,Gambling
9950,fry99.cc,,Unverified,200,200,Other
9952,joins.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
9953,folieporno.fr,Pornography,Minimal Risk,200,200,Adult
9955,comicbox.xyz,Pornography,Minimal Risk,200,200,Adult
9957,sports.kz,Sports,Minimal Risk,200,200,Entertainment
9958,pornbomb.org,Pornography,Minimal Risk,200,200,Adult
9960,allpanelexch.app,Gambling,Minimal Risk,301,200,Gambling
9962,desifile.net,Pornography,Unverified,200,200,Adult
9963,discoverpilgrim.com,Fashion/Beauty,Minimal Risk,200,200,Lifestyle
9966,djpunjab.is,Illegal Software|Media Downloads,Unverified,200,200,Security Risks
9968,nudeindians2.net,Pornography,Unverified,200,200,Adult
9969,nukistream.com,Pornography,Minimal Risk,200,200,Adult
9973,google.gp,Search Engines,Minimal Risk,200,200,Web Infrastructure
9975,animevost.org,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9977,pastelink.id,Internet Services,Minimal Risk,200,200,Technology
9978,lexology.com,Business,Minimal Risk,200,200,Business & Finance
9979,vu.nl,Education/Reference,Minimal Risk,302,200,Education
9985,yasexr.pro,,Unverified,200,200,Other
9988,filmexxx.live,Search Engines,Minimal Risk,200,200,Web Infrastructure
9989,redlights.be,Pornography,Minimal Risk,200,200,Adult
9990,gemo.fr,Fashion/Beauty,Minimal Risk,200,200,Lifestyle
9993,q10.com,Education/Reference,Minimal Risk,302,200,Education
9994,naijared.com,,Unverified,200,200,Other
9995,tvguia.es,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9997,xn--42cah7d0cxcvbbb9x.com,Education/Reference,Minimal Risk,200,200,Education
9998,duunitori.fi,Job Search,Minimal Risk,200,200,Business & Finance
10000,lesanciennes.com,Recreation/Hobbies,Minimal Risk,200,200,Entertainment
10005,elephantbet.co.ao,Business,Minimal Risk,200,200,Business & Finance
10008,niconsul.com,Business,Minimal Risk,200,200,Business & Finance
10009,kgirls.net,Pornography,Minimal Risk,200,200,Adult
10010,tuma.jp,Pornography,Minimal Risk,200,200,Adult
10011,espacioapk.com,Illegal Software,Unverified,200,200,Security Risks
10013,meteored.cl,Consumer Information,Minimal Risk,200,200,Lifestyle
10014,jappy.com,Games,Minimal Risk,200,200,Entertainment
10016,dm.de,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
10017,bantubet.co.ao,Gambling,Minimal Risk,200,200,Gambling
10018,persagg.com,General News,Minimal Risk,200,200,News & Media
10019,eronity.com,Pornography,Minimal Risk,301,200,Adult
10020,dmitory.com,Forum/Bulletin Boards,Minimal Risk,200,200,Social & Communication
10021,gomuraw.blog,Illegal Software,Medium Risk,200,200,Security Risks
10022,ladyxena.com,Pornography,Minimal Risk,302,200,Adult
10023,odibets.com,Sports,Minimal Risk,200,200,Entertainment
10025,rongbachkim.net,Forum/Bulletin Boards,Minimal Risk,200,200,Social & Communication
10026,scba.gov.ar,Government/Military,Minimal Risk,200,200,Government
10027,tippmix.hu,Gambling,Minimal Risk,200,200,Gambling
10028,service-public.gouv.fr,Government/Military,Minimal Risk,200,200,Government
10031,lapalabradeldia.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
10032,ylilauta.org,Forum/Bulletin Boards,Minimal Risk,200,200,Social & Communication
10034,kinovasek.net,Illegal Software,Unverified,200,200,Security Risks
10035,1tamilmv.pink,Illegal Software,Unverified,301,200,Security Risks
10038,haydigiy.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
10039,elmaz.com,Dating/Personals,Minimal Risk,302,200,Adult
10040,sex-masry.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
10041,yanhh3d.vip,Illegal Software,Unverified,301,200,Security Risks
10046,allianz.com,Business|Email Sender|Financial Institutions,Minimal Risk,301,200,Business & Finance
10047,flashscore.gr,Sports,Minimal Risk,200,200,Entertainment
10049,player.fm,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
10050,absoluporn.com,Pornography,Minimal Risk,200,200,Adult
10052,mordorintelligence.com,Business,Minimal Risk,200,200,Business & Finance
10053,xleche.com,Pornography,Minimal Risk,200,200,Adult
10054,indianbfvideos.com,Pornography,Unverified,200,200,Adult
10055,downringtone.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
10057,vi-vo.link,Pornography,Minimal Risk,302,200,Adult
10061,fojik.site,Illegal Software,Unverified,200,200,Security Risks
10062,xhpublications.life,Pornography,Unverified,301,200,Adult
10065,cp.sk,Travel,Minimal Risk,302,200,Lifestyle
10067,net-empregos.com,Job Search,Minimal Risk,200,200,Business & Finance
10069,arbnaar.com,,Unverified,200,200,Other
10070,quartier-rouge.be,Pornography,Minimal Risk,200,200,Adult
10071,sabarimalaonline.org,Major Global Religions,Minimal Risk,200,200,Nonprofit & Religion
10073,jumpcloud.com,Business,Minimal Risk,200,200,Business & Finance
10076,maxwinexch365.com,Gambling,Minimal Risk,200,200,Gambling
10077,ketqua04.net,Business,Minimal Risk,200,200,Business & Finance
10079,abdelmaaboud.com,Education/Reference,Minimal Risk,200,200,Education
10080,arabx.tv,Pornography|Web Ads,Unverified,200,200,Adult
10081,lectio.dk,Education/Reference,Minimal Risk,200,200,Education
10082,uncen.org,Education/Reference,Minimal Risk,200,200,Education
10084,avmisohd.com,Pornography,Unverified,200,200,Adult
10086,darknaija.com,Pornography,Unverified,200,200,Adult
10090,shrmha.com,Pornography,Unverified,200,200,Adult
10091,lotto-italia.it,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
10093,rojgarresult.com,Job Search,Minimal Risk,200,200,Business & Finance
10094,uzpana.ru,,Unverified,301,200,Other
10098,ranker.com,Blogs/Wikis|Email Sender|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
10099,djatoya.com,Pornography,Minimal Risk,200,200,Adult
10101,sushida.net,Games,Minimal Risk,200,200,Entertainment
10103,upbhulekh.gov.in,Government/Military,Minimal Risk,200,200,Government
10104,xvideo.blog,Blogs/Wikis|Pornography,Unverified,200,200,Adult
10105,pornoborshch.com,Pornography,Minimal Risk,200,200,Adult
10106,viralvideo99.com,,Unverified,302,200,Other
10107,reklama5.mk,Motor Vehicles,Minimal Risk,200,200,Lifestyle
10108,napiszex.com,Pornography,Minimal Risk,200,200,Adult
10109,trackcourier.io,Business,Minimal Risk,200,200,Business & Finance
10113,xnung.com,Pornography,Minimal Risk,200,200,Adult
10114,xn--l3cb1eaaa2dkbbb.com,Pornography,Unverified,301,200,Adult
10116,pixnet.net,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
10121,metruyenhot.me,Entertainment/Recreation/Hobbies|Illegal Software,Unverified,200,200,Security Risks
10122,yadong.party,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
10125,tdgall.com,Pornography,Unverified,200,200,Adult
10126,can.az,SA Domain Specifier,Minimal Risk,302,200,Web Infrastructure
10128,pleinevie.fr,General News,Minimal Risk,200,200,News & Media
10131,nungxthai.me,Pornography,Unverified,200,200,Adult
10132,loteriasdehoy.co,Gambling Related,Minimal Risk,200,200,Gambling
10136,sinoptik.bg,Consumer Information,Minimal Risk,302,200,Lifestyle
10137,winbuzz.org,,Unverified,200,200,Other
10140,downloadwella.com,Personal Network Storage,Unverified,200,200,Web Infrastructure
10141,indiarace.com,Sports,Minimal Risk,200,200,Entertainment
10142,westbengalssc.com,Education/Reference,Minimal Risk,301,200,Education
10143,roadsteam.net,Web Ads,Minimal Risk,200,200,Web Infrastructure
10144,fojik.com,Illegal Software,Unverified,200,200,Security Risks
10145,qadcuteo.cc,,Unverified,200,200,Other
10147,pinayot.com,Pornography,Minimal Risk,200,200,Adult
10148,apkfunny.com,Shareware/Freeware,Minimal Risk,200,200,Technology
10149,arsmate.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
10150,loadedfiles.org,Shareware/Freeware,Minimal Risk,200,200,Technology
10153,choicehotels.com,Email Sender|Travel,Minimal Risk,301,200,Lifestyle
10154,wftoon204.com,,Unverified,200,200,Other
10156,dyson.com,Email Sender|Marketing/Merchandising,Minimal Risk,301,200,E-commerce
10157,abbott.com,Business,Minimal Risk,301,200,Business & Finance
10160,keralalotterytoday.com,Gambling Related,Minimal Risk,200,200,Gambling
10161,lidl.it,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
10162,metruyencv.biz,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
10163,allyonostore.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
10164,paryajlakay.com,Sports,Minimal Risk,200,200,Entertainment
10165,bodycontact.com,Pornography,Minimal Risk,200,200,Adult
10166,radiotrek.rv.ua,General News,Minimal Risk,200,200,News & Media
10167,voglioporno.com,Pornography,Unverified,200,200,Adult
10168,ardentnews.co.kr,General News,Minimal Risk,200,200,News & Media
10172,granjamillonaria.com,Gambling Related,Minimal Risk,200,200,Gambling
10173,healmate.jp,Dating/Personals,Minimal Risk,200,200,Adult
10175,fulldesisex.com,Pornography,Minimal Risk,200,200,Adult
10176,gaym.com,Pornography,Minimal Risk,200,200,Adult
10177,hindixxx.club,Pornography,Minimal Risk,302,200,Adult
10178,eauctionsindia.com,Auction,Minimal Risk,200,200,E-commerce
10180,ufabet.com,Gambling,Minimal Risk,200,200,Gambling
10181,full-count.jp,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
10182,bet2africa.ml,Gambling,Minimal Risk,200,200,Gambling
10184,foxit.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
10186,melbet-596650.top,,Unverified,301,200,Other
10187,mobcup.com.co,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
10188,salesloft.com,Software/Hardware,Minimal Risk,200,200,Technology
10189,kiplinger.com,Email Sender|Stock Trading,Minimal Risk,200,200,Business & Finance
10190,1goplus.com,,Unverified,200,200,Other
10191,99exch.com,,Medium Risk,200,200,Other
10193,adult-machiko.com,Pornography,Minimal Risk,200,200,Adult
10195,arabxn.sex,,Unverified,200,200,Other
10196,callbomberz.in,Illegal Software,Unverified,200,200,Security Risks
10197,cricbet99.green,Gambling,Unverified,200,200,Gambling
10198,desiporn.link,Pornography,Minimal Risk,200,200,Adult
10199,jalf.com,Pornography,Minimal Risk,308,200,Adult
10200,jogemoa02.com,,Unverified,301,200,Other
10201,jugandoonline.com.ar,Games|Gambling Related,Minimal Risk,302,200,Gambling
10202,kanesex.com,Pornography,Unverified,200,200,Adult
10203,khelo24match360.com,Internet Services,Minimal Risk,301,200,Technology
10206,naasongs.com.co,Business,Minimal Risk,200,200,Business & Finance
10208,orekou.net,Sports,Minimal Risk,200,200,Entertainment
